experiment_id,experiment_version,experiment_config_sha256,phase,seed,prediction_random_seed,draw_date,scorer_name,window,decay,hot_window,cold_window,hot_weight,number_score_weight,structure_score_weight,target_front_pool_size,core_number_count,target_issue,data_cutoff_issue,strategy_name,random_seed,best_front_hits,best_back_hits,best_total_hits,at_least_three_front,at_least_2_plus_1,ticket_hit_share,unique_hit_concentration,any_prize,front_pool_coverage,back_pool_coverage,total_cost,total_prize,roi,prize_rule_version,prize_data_available,random_baseline_seed_count,random_metric_percentiles,risk_disclaimer,portfolio_strategy,candidate_generation_method
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20274300,2008-05-05,uniform_score,,,,,,1.0,0.0,18,2,08051,08050,random_baseline,20274300,2,1,2,False,False,0.4,0.5,,2,2,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20274400,2008-05-07,uniform_score,,,,,,1.0,0.0,18,2,08052,08051,random_baseline,20274400,2,1,2,False,False,0.3333333333333333,0.4,,4,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 19.25}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20274500,2008-05-10,uniform_score,,,,,,1.0,0.0,18,2,08053,08052,random_baseline,20274500,2,1,2,False,False,0.25,0.4,,3,2,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 19.25}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20274600,2008-05-12,uniform_score,,,,,,1.0,0.0,18,2,08054,08053,random_baseline,20274600,1,1,2,False,False,0.5,0.6666666666666666,,2,1,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 74.65}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20274700,2008-05-14,uniform_score,,,,,,1.0,0.0,18,2,08055,08054,random_baseline,20274700,2,1,2,False,False,0.5,0.6666666666666666,,2,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 74.65}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20274800,2008-05-17,uniform_score,,,,,,1.0,0.0,18,2,08056,08055,random_baseline,20274800,2,1,3,False,True,0.6,0.6,,3,2,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 85.25, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 89.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 61.1}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20274900,2008-05-19,uniform_score,,,,,,1.0,0.0,18,2,08057,08056,random_baseline,20274900,2,1,2,False,False,0.3333333333333333,0.4,,4,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 19.25}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20275000,2008-05-21,uniform_score,,,,,,1.0,0.0,18,2,08058,08057,random_baseline,20275000,2,1,2,False,False,0.3333333333333333,0.4,,3,2,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 19.25}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20275100,2008-05-24,uniform_score,,,,,,1.0,0.0,18,2,08059,08058,random_baseline,20275100,0,1,1,False,False,0.5,0.5,,0,2,10,,,,False,1000,"{'best_front_hits': 1.05, 'best_back_hits': 53.25, 'best_total_hits': 9.45, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 1.05, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20275200,2008-05-26,uniform_score,,,,,,1.0,0.0,18,2,08060,08059,random_baseline,20275200,1,1,2,False,False,0.4,0.5,,3,1,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20275300,2008-05-28,uniform_score,,,,,,1.0,0.0,18,2,08061,08060,random_baseline,20275300,2,1,2,False,False,0.3333333333333333,0.5,,3,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20275400,2008-05-31,uniform_score,,,,,,1.0,0.0,18,2,08062,08061,random_baseline,20275400,1,0,1,False,False,0.25,0.3333333333333333,,3,0,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 6.9, 'best_total_hits': 9.45, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 6.9, 'unique_hit_concentration': 8.45}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20275500,2008-06-02,uniform_score,,,,,,1.0,0.0,18,2,08063,08062,random_baseline,20275500,1,0,1,False,False,0.5,0.5,,2,0,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 6.9, 'best_total_hits': 9.45, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 6.9, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20275600,2008-06-04,uniform_score,,,,,,1.0,0.0,18,2,08064,08063,random_baseline,20275600,2,1,2,False,False,0.2857142857142857,0.4,,4,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 19.25}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20275700,2008-06-07,uniform_score,,,,,,1.0,0.0,18,2,08065,08064,random_baseline,20275700,1,2,2,False,False,0.3333333333333333,0.5,,2,2,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 96.35, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20275800,2008-06-09,uniform_score,,,,,,1.0,0.0,18,2,08066,08065,random_baseline,20275800,2,1,3,False,True,0.5,0.6,,4,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 85.25, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 89.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 61.1}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20275900,2008-06-11,uniform_score,,,,,,1.0,0.0,18,2,08067,08066,random_baseline,20275900,1,1,2,False,False,0.6666666666666666,1.0,,1,1,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 7.05, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 95.5}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20276000,2008-06-14,uniform_score,,,,,,1.0,0.0,18,2,08068,08067,random_baseline,20276000,1,1,2,False,False,0.5,0.5,,3,1,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20276100,2008-06-16,uniform_score,,,,,,1.0,0.0,18,2,08069,08068,random_baseline,20276100,2,1,2,False,False,0.4,0.4,,4,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 19.25}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20276200,2008-06-18,uniform_score,,,,,,1.0,0.0,18,2,08070,08069,random_baseline,20276200,2,1,3,False,True,0.5,0.75,,3,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 85.25, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 89.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 86.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20276300,2008-06-21,uniform_score,,,,,,1.0,0.0,18,2,08071,08070,random_baseline,20276300,2,1,3,False,True,0.375,0.5,,4,2,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 85.25, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 89.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20276400,2008-06-23,uniform_score,,,,,,1.0,0.0,18,2,08072,08071,random_baseline,20276400,1,0,1,False,False,0.3333333333333333,0.5,,2,0,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 6.9, 'best_total_hits': 9.45, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 6.9, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20276500,2008-06-25,uniform_score,,,,,,1.0,0.0,18,2,08073,08072,random_baseline,20276500,1,1,2,False,False,0.3333333333333333,0.5,,2,2,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20276600,2008-06-28,uniform_score,,,,,,1.0,0.0,18,2,08074,08073,random_baseline,20276600,2,1,3,False,True,0.3333333333333333,0.5,,4,2,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 85.25, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 89.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20276700,2008-06-30,uniform_score,,,,,,1.0,0.0,18,2,08075,08074,random_baseline,20276700,1,1,2,False,False,0.5,0.5,,2,2,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20276800,2008-07-02,uniform_score,,,,,,1.0,0.0,18,2,08076,08075,random_baseline,20276800,0,1,1,False,False,0.3333333333333333,1.0,,0,1,10,,,,False,1000,"{'best_front_hits': 1.05, 'best_back_hits': 53.25, 'best_total_hits': 9.45, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 1.05, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 95.5}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20276900,2008-07-05,uniform_score,,,,,,1.0,0.0,18,2,08077,08076,random_baseline,20276900,2,1,3,False,True,0.6,0.75,,2,2,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 85.25, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 89.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 86.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20277000,2008-07-07,uniform_score,,,,,,1.0,0.0,18,2,08078,08077,random_baseline,20277000,2,0,2,False,False,0.4,0.5,,4,0,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 6.9, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 87.15, 'back_pool_coverage': 6.9, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20277100,2008-07-09,uniform_score,,,,,,1.0,0.0,18,2,08079,08078,random_baseline,20277100,1,2,3,False,False,0.6,0.75,,2,2,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 96.35, 'best_total_hits': 85.25, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 27.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 86.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20277200,2008-07-12,uniform_score,,,,,,1.0,0.0,18,2,08080,08079,random_baseline,20277200,2,1,3,False,True,0.5,0.75,,3,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 85.25, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 89.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 86.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20277300,2008-07-14,uniform_score,,,,,,1.0,0.0,18,2,08081,08080,random_baseline,20277300,1,1,2,False,False,0.4,0.4,,3,2,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 19.25}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20277400,2008-07-16,uniform_score,,,,,,1.0,0.0,18,2,08082,08081,random_baseline,20277400,1,1,2,False,False,0.4,0.6666666666666666,,1,2,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 7.05, 'back_pool_coverage': 83.1, 'unique_hit_concentration': 74.65}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20277500,2008-07-19,uniform_score,,,,,,1.0,0.0,18,2,08083,08082,random_baseline,20277500,1,1,1,False,False,0.5,0.5,,1,1,10,,,,False,1000,"{'best_front_hits': 25.45, 'best_back_hits': 53.25, 'best_total_hits': 9.45, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 7.05, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
B0,v0.5-b0-v1,711c293260afc6b06c5e577021a1cd78045d80cf2f9928d491358d57e970edc7,development,20260000,20277600,2008-07-21,uniform_score,,,,,,1.0,0.0,18,2,08084,08083,random_baseline,20277600,2,1,2,False,False,0.5,0.5,,3,1,10,,,,False,1000,"{'best_front_hits': 71.0, 'best_back_hits': 53.25, 'best_total_hits': 45.85, 'at_least_three_front': 46.6, 'at_least_2_plus_1': 39.95, 'front_pool_coverage': 60.7, 'back_pool_coverage': 40.0, 'unique_hit_concentration': 40.4}",评分不等于真实中奖概率，彩票开奖结果是随机事件。,uniform_random,direct_uniform
